"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.208461904E2,-4.232416418E-1,-5.857506752E-1,-3.247636544E0
1.208561814E2,-4.188844794E-1,-7.144420445E-1,-3.377164065E0
1.208661724E2,-4.632813281E-1,-6.173855737E-1,-3.449389458E0
1.208761644E2,-3.995385645E-1,-5.950939411E-1,-3.361001776E0
1.208861554E2,-4.500817504E-1,-5.939350230E-1,-3.247479839E0
1.208961464E2,-4.512959247E-1,-3.241152567E-1,-2.903011594E0
1.209061384E2,-4.421451053E-1,-1.167358598E-1,-2.501131293E0
1.209161294E2,-4.180785504E-1,-4.617312312E-2,-2.135707796E0
1.209261204E2,-4.875065983E-1,9.019183964E-2,-1.851216196E0
1.209361124E2,-4.520684150E-1,1.621903601E-1,-1.682768438E0
1.209461034E2,-5.579826866E-1,1.046376783E-1,-1.504433039E0
1.209560944E2,-5.626356450E-1,1.567898718E-1,-1.207951723E0
1.209660864E2,-4.045789740E-1,1.065856782E-1,-9.571500260E-1
1.209760774E2,-2.746759885E-1,-3.722103596E-2,-7.830369008E-1
1.209860684E2,-3.602147967E-2,-1.332580447E-3,-4.290026110E-1
1.209960604E2,2.719940534E-1,7.453211904E-2,-1.463675022E-2
1.210060514E2,5.676289845E-1,1.549927300E-1,3.126102751E-1
1.210160424E2,7.483979952E-1,3.218591085E-1,4.850961202E-1
1.210260344E2,8.115594725E-1,4.588102546E-1,5.302565056E-1
1.210360254E2,8.684274454E-1,5.315487403E-1,5.344986606E-1
1.210460164E2,8.900167543E-1,6.006023106E-1,6.466137582E-1
1.210560084E2,8.681456096E-1,7.624409607E-1,8.283528221E-1
1.210659994E2,8.195522509E-1,9.750930843E-1,1.092397293E0
1.210759904E2,8.710862475E-1,1.076380308E0,1.566379026E0
1.210859824E2,1.081554071E0,1.086853256E0,2.296816129E0
1.210959734E2,1.307323692E0,1.039258967E0,3.019943043E0
1.211059644E2,1.547146364E0,9.031372485E-1,3.645827252E0
1.211159564E2,1.736461519E0,6.358086884E-1,4.136662999E0
1.211259474E2,1.850108588E0,2.578540242E-1,4.414075960E0
1.211359384E2,1.775319630E0,-1.797746918E-1,4.334825723E0
1.211459304E2,1.482337288E0,-3.136890864E-1,4.088473172E0
1.211559214E2,1.271840448E0,-4.391978163E-1,3.819260931E0
1.211659124E2,1.097041444E0,-6.867364749E-1,3.353134348E0
1.211759044E2,7.624747284E-1,-7.384624064E-1,2.832697656E0
1.211858954E2,5.566097238E-1,-7.456223220E-1,2.382940353E0
1.211958864E2,4.296646255E-1,-7.590922603E-1,1.990545990E0
1.212058784E2,2.805973542E-1,-6.802375871E-1,1.584796586E0
1.212158694E2,2.200121966E-1,-6.164269227E-1,1.132560064E0
1.212258604E2,2.439137139E-1,-5.913105002E-1,6.396941632E-1
1.212358524E2,2.823282396E-1,-5.474636918E-1,1.076776457E-1
1.212458434E2,2.929604511E-1,-4.514196664E-1,-4.341195095E-1
1.212558344E2,2.919982187E-1,-4.010564286E-1,-9.534510773E-1
1.212658264E2,3.035089378E-1,-4.455853146E-1,-1.450210054E0
1.212758174E2,2.950815834E-1,-3.999021882E-1,-1.855610379E0
1.212858084E2,2.574133451E-1,-4.357295403E-1,-2.259158306E0
1.212958004E2,2.034641195E-1,-5.321469104E-1,-2.636727054E0
1.213057914E2,1.219480313E-1,-6.293466380E-1,-3.023415704E0
1.213157824E2,4.286406958E-2,-7.335489911E-1,-3.330351841E0
1.213257744E2,-5.815429183E-2,-7.206418473E-1,-3.519346130E0
1.213357654E2,-1.135087175E-1,-7.876179019E-1,-3.653185973E0
1.213457564E2,-1.615380850E-1,-8.084231722E-1,-3.644498180E0
1.213557484E2,-2.007586677E-1,-6.970907244E-1,-3.543079979E0
1.213657394E2,-1.861696088E-1,-5.685195154E-1,-3.397113011E0
1.213757304E2,-2.806563014E-2,-4.338403049E-1,-3.170965514E0
1.213857224E2,1.336995643E-1,-2.284524697E-1,-2.901657379E0
1.213957134E2,3.505728111E-1,-7.280982167E-2,-2.583621472E0
1.214057044E2,5.904080556E-1,8.836078405E-2,-2.202725658E0
1.214156964E2,6.812848234E-1,3.222666594E-1,-1.953764080E0
1.214256874E2,7.751300034E-1,4.826946688E-1,-1.768716077E0
1.214356784E2,7.633923758E-1,5.906348544E-1,-1.602955699E0
1.214456704E2,6.713654606E-1,7.472621736E-1,-1.438283488E0
1.214556614E2,6.103612404E-1,9.671291766E-1,-1.244872797E0
1.214656524E2,6.062300729E-1,9.902066749E-1,-1.041524178E0
1.214756434E2,6.109360583E-1,1.028535758E0,-7.767797953E-1
1.214856354E2,5.723877409E-1,1.099060488E0,-4.885962635E-1
1.214956264E2,5.070344714E-1,1.151206250E0,-2.116732997E-1
1.215056184E2,5.238906419E-1,1.162289062E0,1.480415601E-1
1.215156094E2,5.155063559E-1,1.122595531E0,5.601252526E-1
1.215256004E2,5.317876721E-1,1.120437616E0,1.004828807E0
1.215355914E2,4.869698970E-1,1.091775734E0,1.416948752E0
1.215455834E2,4.404701704E-1,1.073941727E0,1.830498342E0
1.215555744E2,4.525633452E-1,1.005738634E0,2.235396391E0
1.215655664E2,4.964301438E-1,9.510364696E-1,2.551146036E0
1.215755574E2,4.459236857E-1,8.932782581E-1,2.670464319E0
1.215855484E2,2.524473597E-1,1.044194894E0,2.516728156E0
1.215955394E2,-3.867662720E-2,1.219452027E0,2.210496608E0
1.216055314E2,-3.875862344E-1,1.303901024E0,2.037649990E0
1.216155224E2,-5.712478993E-1,1.352953316E0,2.162053596E0
1.216255144E2,-6.438489023E-1,1.131731806E0,2.502432883E0
1.216355054E2,-5.899462717E-1,9.599183902E-1,3.066306201E0
1.216454964E2,-4.077181979E-1,7.035942900E-1,3.482653683E0
1.216554874E2,-4.385576192E-1,2.402550745E-1,3.620913436E0
1.216654794E2,-6.616940928E-1,3.669624835E-2,3.475914767E0
1.216754704E2,-7.524233647E-1,-1.276257142E-1,3.149033192E0
1.216854624E2,-7.772300309E-1,-3.405476868E-1,2.727688095E0
1.216954534E2,-8.476949729E-1,-2.802102685E-1,2.245353615E0
1.217054444E2,-9.397957823E-1,-1.094926214E-1,1.691743330E0
1.217154354E2,-9.182075697E-1,-6.680063814E-2,1.242753766E0
1.217254274E2,-8.319325606E-1,-1.064780894E-1,9.144542420E-1
1.217354184E2,-9.223873056E-1,-7.542557359E-2,6.041466004E-1
1.217454094E2,-9.566986209E-1,-9.610074341E-2,3.849105120E-1
1.217554014E2,-8.925451635E-1,-3.044747517E-1,2.341394717E-1
1.217653924E2,-8.210606863E-1,-4.976103312E-1,1.125869679E-1
1.217753834E2,-7.815505385E-1,-5.790000647E-1,-6.353350639E-2
1.217853754E2,-7.445797634E-1,-6.777031115E-1,-3.359079212E-1
1.217953664E2,-7.014485081E-1,-7.792885432E-1,-6.916098368E-1
1.218053574E2,-6.408874337E-1,-8.579698464E-1,-1.124196791E0
1.218153494E2,-5.962840687E-1,-9.183806473E-1,-1.589679011E0
1.218253404E2,-5.470513535E-1,-8.672417763E-1,-2.060617853E0
1.218353314E2,-4.548181412E-1,-8.171133041E-1,-2.482318461E0
1.218453234E2,-3.118656322E-1,-8.100200468E-1,-2.831465063E0
1.218553144E2,-1.904369433E-1,-7.402133551E-1,-3.099622466E0
1.218653054E2,-5.009101342E-2,-6.582193118E-1,-3.277597092E0
1.218752974E2,4.754484337E-2,-6.287958303E-1,-3.352341465E0
1.218852884E2,1.117839991E-1,-5.562029403E-1,-3.367203333E0
1.218952794E2,1.717914517E-1,-5.425827286E-1,-3.294409592E0
1.219052714E2,2.294027153E-1,-5.763454288E-1,-3.213687610E0
1.219152624E2,2.943058589E-1,-6.049599481E-1,-3.074232101E0
1.219252534E2,2.797863819E-1,-5.481165335E-1,-2.916482409E0
1.219352454E2,2.679020623E-1,-5.046316677E-1,-2.714635940E0
1.219452364E2,2.687736994E-1,-4.451935512E-1,-2.499574179E0
1.219552274E2,2.380038234E-1,-3.297657135E-1,-2.197156186E0
1.219652194E2,2.060256568E-1,-1.730819687E-1,-1.876729352E0
1.219752104E2,1.706390386E-1,-6.487895072E-2,-1.526938972E0
1.219852014E2,1.549494606E-1,-8.059217334E-3,-1.138879734E0
1.219951934E2,4.065623861E-2,3.641938269E-2,-7.525553656E-1
1.220051844E2,-1.772663642E-1,1.835724583E-1,-4.929635489E-1
1.220151754E2,-3.200733688E-1,1.930306220E-1,-2.308667850E-1
1.220251674E2,-2.976328698E-1,3.963330477E-2,5.526788235E-2
1.220351584E2,-1.571852166E-1,-6.088384062E-2,4.377015138E-1
1.220451494E2,-1.875750236E-3,-1.100337812E-1,8.477685016E-1
1.220551414E2,1.628015038E-1,-1.164639643E-1,1.132268288E0
1.220651324E2,2.490443533E-1,-8.721940756E-2,1.278737531E0
1.220751234E2,1.553172688E-1,4.412542820E-2,1.268539987E0
1.220851154E2,1.011882687E-1,2.280452111E-1,1.255645123E0
1.220951064E2,1.215787796E-1,3.344987422E-1,1.314159379E0
1.221050974E2,1.075433699E-1,5.871367577E-1,1.484265992E0
1.221150894E2,1.540856807E-1,8.844872618E-1,1.708692654E0
1.221250804E2,2.758328967E-1,1.034669195E0,1.943173603E0
1.221350714E2,3.953317852E-1,1.138726537E0,2.075706593E0
1.221450634E2,5.061546847E-1,1.131463711E0,2.309398168E0
1.221550544E2,6.651478969E-1,1.046766207E0,2.576506580E0
1.221650454E2,7.207152298E-1,9.392113531E-1,2.777212842E0
1.221750374E2,8.171067260E-1,5.812798941E-1,2.941184556E0
1.221850284E2,7.551962605E-1,1.312001172E-1,2.926781110E0
1.221950194E2,5.102636328E-1,-1.712096903E-1,2.725443934E0
1.222050114E2,3.561029615E-1,-4.802034625E-1,2.470918145E0
1.222150024E2,1.673596642E-1,-7.597760922E-1,2.241000363E0
1.222249934E2,5.264584467E-2,-8.110927185E-1,2.044975381E0
1.222349844E2,1.498361984E-1,-8.157810161E-1,1.897022699E0
1.222449764E2,2.659919048E-1,-8.194045356E-1,1.822827380E0
1.222549674E2,3.601115933E-1,-6.496285826E-1,1.727033030E0
1.222649594E2,3.590181640E-1,-5.075766179E-1,1.507708649E0
1.222749504E2,2.628449151E-1,-4.246797645E-1,1.114667584E0
1.222849414E2,2.696962804E-1,-3.537179554E-1,7.423636687E-1
1.222949324E2,2.960239536E-1,-3.148146755E-1,3.411441028E-1
1.223049244E2,3.199819696E-1,-2.811999097E-1,-1.010720462E-1
1.223149154E2,3.233487598E-1,-2.562761530E-1,-5.768424422E-1
1.223249064E2,2.815622909E-1,-2.370642489E-1,-1.032182667E0
1.223348984E2,2.495657056E-1,-2.308583066E-1,-1.391954244E0
1.223448894E2,2.376530453E-1,-2.432158121E-1,-1.743847284E0
1.223548804E2,2.124270423E-1,-2.991745430E-1,-2.079347654E0
1.223648724E2,9.570620254E-2,-3.340058219E-1,-2.401575429E0
1.223748634E2,1.931390148E-3,-3.802613908E-1,-2.674694780E0
1.223848544E2,-6.719408266E-2,-4.858036333E-1,-2.927509089E0
1.223948464E2,-2.193644713E-1,-5.482375708E-1,-3.180332753E0
1.224048374E2,-2.469280266E-1,-5.418468565E-1,-3.369452173E0
1.224148284E2,-2.711561840E-1,-5.676292768E-1,-3.451903760E0
1.224248204E2,-2.497235439E-1,-5.267525616E-1,-3.428735923E0
1.224348114E2,-1.743590372E-1,-4.540558836E-1,-3.299643434E0
1.224448024E2,-1.359940391E-1,-3.618067011E-1,-3.117835373E0
1.224547944E2,-3.080823010E-2,-3.020306155E-1,-2.836021214E0
1.224647854E2,1.657452662E-2,-2.343429548E-1,-2.566030709E0
1.224747767E2,-4.527923916E-3,-2.078392804E-1,-2.329903184E0
1.224847688E2,-1.441261000E-2,-1.475582877E-1,-2.000410243E0
1.224947597E2,-4.542631034E-2,-9.964912623E-2,-1.604751964E0
1.225047507E2,-8.911009560E-2,6.920179725E-4,-1.260033458E0
1.225147428E2,-1.610603674E-1,2.241381016E-1,-9.623727590E-1
1.225247338E2,-2.707420366E-1,4.334172589E-1,-7.808892184E-1
1.225347248E2,-3.789217937E-1,6.058957949E-1,-5.959979206E-1
1.225447168E2,-4.352421018E-1,7.919544894E-1,-2.995323926E-1
1.225547078E2,-3.701117208E-1,8.942985973E-1,8.018286824E-2
1.225646988E2,-2.055998699E-1,8.457854185E-1,6.047529566E-1
1.225746908E2,-8.414761850E-2,8.475925004E-1,1.062056676E0
1.225846818E2,-2.840071214E-2,8.724153927E-1,1.411697368E0
1.225946728E2,6.965535846E-2,7.867004737E-1,1.773393264E0
1.226046648E2,2.184731547E-1,7.075835529E-1,2.090649737E0
1.226146558E2,3.434584308E-1,6.696506184E-1,2.261781367E0
1.226246468E2,3.035771492E-1,6.963949057E-1,2.304673617E0
1.226346387E2,1.629986463E-1,9.499866021E-1,2.017726187E0
1.226446297E2,-1.411867961E-1,1.011663617E0,1.888624343E0
1.226546207E2,-7.151027068E-1,1.487832501E0,1.419180050E0
1.226646127E2,-8.261263485E-1,1.865149234E0,1.831414601E0
1.226746037E2,-5.770294800E-1,1.604399961E0,2.473169907E0
1.226845947E2,-2.235195393E-1,1.401262135E0,3.356447380E0
1.226945857E2,1.139568975E-1,1.168491496E0,3.979742442E0
1.227045778E2,2.027323953E-1,6.481948453E-1,4.057564790E0
1.227145688E2,-7.405418225E-2,4.347890157E-1,3.709002909E0
1.227245598E2,-3.777428488E-1,1.568553606E-1,3.065996298E0
1.227345518E2,-6.504873924E-1,-1.816855618E-1,2.382090753E0
1.227445428E2,-9.331508602E-1,-1.898345339E-1,1.798740360E0
1.227545338E2,-1.029192254E0,-1.574462217E-1,1.399128778E0
1.227645258E2,-9.571137732E-1,-3.451816052E-1,1.076492867E0
1.227745168E2,-1.076755553E0,-3.773371983E-1,8.791785747E-1
1.227845078E2,-1.225195308E0,-2.486034366E-1,7.770271325E-1
1.227944998E2,-1.224045746E0,-3.402924559E-1,6.931862462E-1
1.228044908E2,-1.208906427E0,-4.731707239E-1,6.070152444E-1
1.228144818E2,-1.142757169E0,-4.964759713E-1,5.351763529E-1
1.228244737E2,-1.021613386E0,-5.223858610E-1,4.177245015E-1
1.228344648E2,-8.389456379E-1,-5.717044938E-1,2.000811946E-1
1.228444558E2,-6.897710337E-1,-6.043886751E-1,-1.007884562E-1
1.228544477E2,-5.715371903E-1,-6.557158265E-1,-5.263710308E-1
1.228644387E2,-4.622703810E-1,-6.745573094E-1,-1.014641020E0
1.228744297E2,-3.847889264E-1,-6.800151005E-1,-1.447229143E0
1.228844218E2,-2.970001828E-1,-7.495814717E-1,-1.908941664E0
1.228944127E2,-1.578335267E-1,-8.275172549E-1,-2.352726620E0
1.229044037E2,-1.353638829E-1,-8.507649073E-1,-2.695414388E0
1.229143958E2,-3.047985412E-2,-7.846723670E-1,-2.989362105E0
1.229243868E2,3.023449033E-2,-7.931616470E-1,-3.305750851E0
1.229343778E2,4.516213953E-2,-7.382945913E-1,-3.563361046E0
1.229443698E2,7.503984008E-2,-7.089813298E-1,-3.684106050E0
1.229543608E2,6.033767413E-2,-7.109357616E-1,-3.743867517E0
1.229643518E2,4.936862648E-2,-6.775083992E-1,-3.779887535E0
1.229743438E2,6.642553926E-2,-6.736173695E-1,-3.712497790E0
1.229843348E2,9.243914388E-2,-6.528372422E-1,-3.549148804E0
1.229943258E2,1.207642990E-1,-6.233143580E-1,-3.141256980E0
1.230043178E2,2.622196650E-1,-5.977190486E-1,-2.675803996E0
1.230143088E2,4.099420402E-1,-4.574513617E-1,-2.274710730E0
1.230242998E2,4.922968932E-1,-1.864931425E-1,-1.847536544E0
1.230342917E2,5.779818087E-1,1.500015467E-2,-1.362883642E0
1.230442827E2,6.435973258E-1,1.643845278E-1,-9.621032023E-1
1.230542737E2,6.161605820E-1,3.399615034E-1,-6.522001880E-1
1.230642657E2,5.725477353E-1,4.422307670E-1,-3.033833688E-1
1.230742567E2,5.880527240E-1,3.664154765E-1,1.878897500E-1
1.230842477E2,5.919136405E-1,2.934609362E-1,5.984022957E-1
1.230942398E2,5.276711592E-1,2.070183313E-1,9.014447719E-1
1.231042308E2,4.444332304E-1,1.131196493E-1,1.128299198E0
1.231142218E2,4.225291951E-1,-3.712981939E-5,1.309092182E0
1.231242138E2,3.045434564E-1,-6.647290170E-2,1.324671503E0
1.231342048E2,1.240035012E-1,-8.403618336E-3,1.215051997E0
1.231441958E2,-3.479696307E-2,1.275605178E-1,1.151751210E0
1.231541868E2,-8.048412776E-2,3.178821248E-1,1.236678509E0
1.231641788E2,-6.699627775E-3,5.379792157E-1,1.353484243E0
1.231741698E2,2.238996631E-1,6.951172891E-1,1.547791897E0
1.231841608E2,6.300268154E-1,6.298544687E-1,2.062997085E0
1.231941528E2,9.680074283E-1,5.259839451E-1,2.683995361E0
1.232041438E2,1.280248744E0,4.090413862E-1,3.226419922E0
1.232141348E2,1.522129345E0,1.286554089E-1,3.660393836E0
1.232241267E2,1.653539815E0,-2.694554847E-1,3.674635899E0
1.232341178E2,1.487067101E0,-6.092626217E-1,3.404141949E0
1.232441088E2,1.070657126E0,-6.362048373E-1,2.927228422E0
1.232541007E2,8.038525499E-1,-7.088597077E-1,2.413474513E0
1.232640917E2,5.274988491E-1,-8.071668980E-1,1.924977652E0
1.232740827E2,2.566274245E-1,-6.396356910E-1,1.631892400E0
1.232840748E2,1.355095699E-1,-4.454534599E-1,1.493229189E0
1.232940658E2,1.110214125E-1,-4.147111389E-1,1.473329360E0
1.233040567E2,1.680780312E-1,-4.135858423E-1,1.487229946E0
1.233140488E2,2.146602767E-1,-4.235895512E-1,1.360737714E0
1.233240398E2,3.459095105E-1,-4.882960090E-1,1.144411785E0
1.233340308E2,5.219537517E-1,-5.228972000E-1,8.356232500E-1
1.233440228E2,6.101348070E-1,-5.236892053E-1,4.189997792E-1
1.233540138E2,6.753781854E-1,-5.104850230E-1,-1.004861552E-1
1.233640048E2,6.451972702E-1,-4.917303711E-1,-6.698470849E-1
1.233739968E2,5.471123838E-1,-4.339660200E-1,-1.280364227E0
1.233839878E2,4.639654523E-1,-4.164927855E-1,-1.878765353E0
1.233939788E2,3.656503318E-1,-4.094226247E-1,-2.417495059E0
1.234039698E2,2.421306786E-1,-4.113098136E-1,-2.852879906E0
1.234139618E2,1.754456691E-1,-3.913424492E-1,-3.135515015E0
1.234239528E2,1.356325350E-1,-3.460467008E-1,-3.384365496E0
1.234339438E2,7.831737804E-2,-3.749053413E-1,-3.474009744E0
1.234439357E2,6.704102266E-2,-4.276156515E-1,-3.454839647E0
1.234539267E2,1.183837788E-1,-4.786232525E-1,-3.337664954E0
1.234639177E2,1.185654993E-1,-5.148347667E-1,-3.227375942E0
1.234739096E2,1.754659334E-1,-5.238535121E-1,-3.007358081E0
1.234839006E2,2.256365237E-1,-5.414357972E-1,-2.727060689E0
1.234938916E2,2.537525313E-1,-4.958959275E-1,-2.514625497E0
1.235038836E2,3.482427688E-1,-4.113095212E-1,-2.265002598E0
1.235138746E2,3.880571545E-1,-2.687163967E-1,-2.010449912E0
1.235238656E2,3.295266355E-1,-2.400545150E-2,-1.807173799E0
1.235338576E2,2.680898310E-1,2.393043172E-1,-1.674582921E0
1.235438486E2,1.342588140E-1,5.053193003E-1,-1.518033078E0
1.235538396E2,-6.000959052E-2,7.936902353E-1,-1.356566895E0
1.235638316E2,-2.503398587E-1,9.970034784E-1,-1.154454963E0
1.235738226E2,-3.830490509E-1,1.061145680E0,-8.277686852E-1
1.235838136E2,-4.481067437E-1,1.089745874E0,-4.308374673E-1
1.235938056E2,-4.486054015E-1,1.071904264E0,5.184901536E-2
1.236037966E2,-4.033224073E-1,9.834657124E-1,4.927121186E-1
1.236137876E2,-3.675550988E-1,9.090037599E-1,8.871073991E-1
1.236237796E2,-3.673342203E-1,8.181561550E-1,1.055387342E0
1.236337706E2,-1.999705544E-1,7.459003571E-1,1.314276908E0
1.236437616E2,-1.418116441E-1,7.090172902E-1,1.607366838E0
1.236537536E2,-3.196035085E-1,7.536265755E-1,1.739288794E0
1.236637446E2,-3.215659437E-1,8.072978756E-1,1.860281135E0
1.236737356E2,-4.709254296E-1,9.162163004E-1,1.971122709E0
1.236837266E2,-5.889488463E-1,1.047121133E0,1.971176503E0
1.236937186E2,-7.739997366E-1,1.131946691E0,1.978865592E0
1.237037096E2,-8.044779097E-1,1.237983608E0,2.135089746E0
1.237137006E2,-8.157791888E-1,1.183148127E0,2.278957563E0
1.237236926E2,-7.617098395E-1,1.138581526E0,2.537672297E0
1.237336836E2,-6.886456639E-1,1.016055169E0,3.036734492E0
1.237436746E2,-5.565602052E-1,7.989837196E-1,3.366253161E0
1.237536666E2,-3.820821407E-1,5.135439938E-1,3.526950434E0
1.237636576E2,-3.771984000E-1,2.266526967E-1,3.409516125E0
1.237736486E2,-5.677586830E-1,-1.054048330E-2,2.897064976E0
1.237836406E2,-8.560976411E-1,-2.072188908E-1,2.246511363E0
1.237936316E2,-1.268811152E0,-3.221535158E-1,1.574113723E0
1.238036226E2,-1.658343595E0,-3.394811547E-1,1.057882934E0
1.238136146E2,-1.866340020E0,-3.556525066E-1,8.042003131E-1
1.238236056E2,-1.843562922E0,-4.438396284E-1,7.994436032E-1
1.238335966E2,-1.875290499E0,-4.393054050E-1,8.961355001E-1
1.238435886E2,-1.824911620E0,-4.473388946E-1,1.021696855E0
1.238535796E2,-1.584135558E0,-6.202442774E-1,1.206054302E0
1.238635706E2,-1.360033125E0,-7.687679404E-1,1.173723877E0
1.238735616E2,-1.234175755E0,-7.851588553E-1,9.570886302E-1
1.238835536E2,-1.102384338E0,-7.484912583E-1,5.970112431E-1
1.238935446E2,-9.373213868E-1,-7.800197375E-1,1.022900212E-1
1.239035366E2,-8.776432420E-1,-7.354537216E-1,-4.910696357E-1
1.239135276E2,-8.110655290E-1,-6.336908269E-1,-1.102774347E0
1.239235186E2,-6.824513429E-1,-5.594162777E-1,-1.676322468E0
1.239335096E2,-5.544031308E-1,-5.901299474E-1,-2.182284962E0
1.239435016E2,-4.028107029E-1,-6.709510392E-1,-2.552359334E0
1.239534926E2,-3.043449435E-1,-6.467160845E-1,-2.806460615E0
1.239634836E2,-2.132689317E-1,-5.706198353E-1,-3.109061626E0
1.239734756E2,-1.395169409E-1,-5.336683559E-1,-3.306027424E0
1.239834666E2,-2.562977146E-2,-4.568122610E-1,-3.449296487E0
1.239934576E2,6.281181380E-2,-3.837115404E-1,-3.441081149E0
1.240034496E2,1.457126506E-1,-4.144006518E-1,-3.212964309E0
1.240134406E2,2.940646613E-1,-4.200408760E-1,-3.085285678E0
1.240234316E2,2.649156334E-1,-3.835279378E-1,-3.009083009E0
1.240334236E2,2.852523591E-1,-2.317941535E-1,-2.885142503E0
1.240434146E2,2.095537571E-1,-1.914942661E-1,-2.765143020E0
1.240534056E2,2.675436280E-1,-1.715625697E-1,-2.536811002E0
1.240633976E2,3.182255391E-1,-2.052457479E-1,-2.228021883E0
1.240733886E2,2.229812666E-1,-1.480897996E-1,-2.084837605E0
1.240833796E2,5.445212267E-2,-3.883194387E-2,-1.801927677E0
1.240933716E2,-1.230235170E-1,6.438252211E-2,-1.357370887E0
1.241033626E2,-1.370602698E-1,1.850979969E-1,-9.508373719E-1
1.241133536E2,1.135004858E-1,1.128667572E-1,-3.863682228E-1
1.241233446E2,3.171089767E-1,-3.541366160E-2,3.814863825E-1
1.241333366E2,5.193783456E-1,2.192214704E-1,8.652967000E-1
1.241433276E2,7.846578220E-1,5.045860595E-1,1.311495388E0
1.241533186E2,8.109713888E-1,6.837257436E-1,1.414313412E0
1.241633106E2,7.531308778E-1,7.888706678E-1,1.382628520E0
1.241733016E2,7.876462609E-1,8.635624158E-1,1.389252246E0
1.241832926E2,8.334176072E-1,1.000918774E0,1.387874642E0
1.241932846E2,6.623242034E-1,1.034362509E0,1.182681811E0
1.242032756E2,4.205064605E-1,1.155527050E0,1.007294578E0
1.242132666E2,3.597137634E-1,1.127236758E0,1.196372482E0
1.242232586E2,3.504135842E-1,8.948707473E-1,1.504323111E0
1.242332496E2,7.107887042E-1,4.923171392E-1,1.904673781E0
1.242432406E2,8.411365896E-1,-3.808262318E-2,2.376478595E0
1.242532326E2,7.219242878E-1,-2.952876064E-1,2.708641375E0
1.242632236E2,4.528268354E-1,-5.091805092E-1,3.019098705E0
1.242732146E2,1.048486531E-1,-8.595795849E-1,3.294580330E0
1.242832066E2,-5.384499896E-2,-1.138827402E0,3.499417065E0
1.242931976E2,-1.241674516E-1,-1.268161672E0,3.381041939E0
1.243031886E2,-1.456892983E-1,-1.210329201E0,3.039593196E0
1.243131796E2,5.578905199E-2,-1.065544833E0,2.683391343E0
1.243231716E2,2.544148016E-1,-8.692470789E-1,2.390813044E0
1.243331626E2,3.674927163E-1,-5.875367072E-1,1.947120473E0
1.243431536E2,3.732363997E-1,-2.307773226E-1,1.531446006E0
1.243531456E2,4.805087968E-1,1.176465636E-1,1.139556257E0
1.243631366E2,6.146765587E-1,1.923929831E-1,7.404299945E-1
1.243731276E2,5.478330531E-1,2.353787890E-1,3.622402722E-1
1.243831196E2,4.216413685E-1,2.735988218E-1,-4.568546534E-2
1.243931106E2,4.297004762E-1,1.225248957E-1,-2.863685560E-1
1.244031016E2,3.327094577E-1,-2.152798623E-2,-6.542250788E-1
1.244130936E2,2.230994900E-1,-1.358854911E-1,-1.012645365E0
1.244230846E2,1.254185000E-1,-3.669931814E-1,-1.315852148E0
1.244330756E2,7.156312220E-2,-5.388545439E-1,-1.591171221E0
1.244430676E2,3.883373458E-3,-6.383914036E-1,-1.960197186E0
1.244530586E2,-8.738272760E-2,-7.553184673E-1,-2.354606500E0
1.244630496E2,-1.625140766E-1,-8.554315701E-1,-2.715409527E0
